"DateTime","grid (26) (kw)","grid (27) (kw)","grid (43) (kw)","grid (59) (kw)","grid (77) (kw)","grid (86) (kw)","grid (93) (kw)","grid (94) (kw)","grid (101) (kw)","grid (114) (kw)","grid (142) (kw)","grid (145) (kw)","grid (153) (kw)","grid (171) (kw)"
"2019-07-14 15:45:00",0.594,-0.498,-1.7,1.213,3.197,4.28,-0.802,3.681,1.568,4.216,-1.427,0.46,1.658,-3.945
"2019-07-14 16:00:00",1.626,-1.457,-0.759,0.985,3.819,3.989,-0.499,3.192,1.653,4.758,-0.947,0.426,2.177,0.515
"2019-07-14 16:15:00",-1.43,-0.69,-1.349,1.261,3.614,3.961,-1.397,1.94,1.715,3.245,-1.139,0.533,1.83,-2.845
"2019-07-14 16:30:00",-0.28,-0.142,-0.279,2.92,3.831,3.598,-1.409,2.383,1.087,2.469,-0.693,0.467,2.2,-0.101
"2019-07-14 16:45:00",0.619,0.48,-0.202,1.327,4.236,1.489,-1.253,2.83,1.614,2.169,-0.73,0.364,2.65,-0.711
"2019-07-14 17:00:00",-0.653,0.454,-0.171,2.666,4.149,5.029,2.803,1.824,1.639,3.498,-0.484,0.303,2.751,0.858
"2019-07-14 17:15:00",2.084,0.94,0.165,3.342,4.161,4.041,3.189,1.422,1.138,3.108,-0.204,1.045,2.802,1.239
"2019-07-14 17:30:00",1.737,0.28,-0.026,1.644,5.625,3.52,3.263,2.365,1.85,4.034,0.112,1.307,2.522,-0.671
"2019-07-14 17:45:00",-0.317,-0.104,0.076,4.111,8.525,7.106,2.982,1.856,1.708,4.857,2.032,0.626,2.736,1.007
"2019-07-14 18:00:00",-0.624,-0.192,-0.203,2.353,7.406,8.763,-0.128,2.004,1.462,2.607,1.184,0.459,2.957,-0.52
"2019-07-14 18:15:00",-0.312,0.103,-0.029,5.466,5.966,8.828,2.352,4.999,1.818,2.919,1.049,0.477,3.389,1.333
"2019-07-14 18:30:00",2.795,0.26,0.035,5.497,4.883,6.477,4.21,4.556,1.71,4.154,1.486,0.498,3.56,2.648
"2019-07-14 18:45:00",2.742,0.25,0.267,3.005,8.073,4.51,4.226,2.285,1.597,3.252,0.91,0.408,3.769,-0.309
"2019-07-14 19:00:00",3.125,0.233,0.434,3.635,8.819,3.9,4.294,1.92,1.093,3.428,1.222,0.465,3.611,1.547
"2019-07-14 19:15:00",5.052,0.592,0.581,2.684,7.193,4.76,4.382,2.391,1.601,3.499,1.208,0.536,4.188,-0.51
"2019-07-14 19:30:00",4.35,0.746,0.755,2.281,5.385,4.534,4.357,2.837,1.09,3.443,0.879,0.508,4.025,2.266
"2019-07-14 19:45:00",6.672,0.712,0.924,3.262,4.867,3.793,4.284,2.006,1.452,3.211,0.792,0.62,3.826,1.786
"2019-07-14 20:00:00",6.616,0.601,0.991,2.478,5.015,3.85,4.328,1.838,1.325,3.197,0.62,0.664,3.834,2.901
"2019-07-14 20:15:00",6.842,0.618,1.034,5.906,4.908,3.758,4.336,4.363,1.039,3.209,0.573,0.302,3.804,1.519
"2019-07-14 20:30:00",6.823,0.585,1.16,4.841,4.261,3.71,4.229,4.731,0.922,3.227,0.681,0.316,2.718,3.106
"2019-07-14 20:45:00",5.251,0.597,1.412,3.129,4.058,3.424,4.224,1.405,1.54,3.332,0.672,0.271,0.492,1.196
"2019-07-14 21:00:00",1.327,0.619,1.265,2.466,2.914,1.714,4.281,0.672,0.96,3.383,0.609,0.239,1.925,2.588
"2019-07-14 21:15:00",3.421,0.499,1.097,2.247,2.201,3.616,4.208,1.536,1.085,3.767,0.502,0.238,2.298,1.87
"2019-07-14 21:30:00",1.751,0.415,1.617,2.609,4.891,3.634,4.161,0.758,1.231,3.472,0.574,0.282,1.119,1.381
"2019-07-14 21:45:00",3.867,0.923,1.205,3.119,2.225,3.583,4.223,1.874,0.806,3.21,0.61,0.346,3.613,2.381
"2019-07-14 22:00:00",3.78,0.557,1.244,2.754,1.569,1.013,4.189,0.541,0.899,3.186,0.513,0.233,3.749,1.583
"2019-07-14 22:15:00",3.526,0.551,1.241,2.904,2.234,3.599,4.112,1.5,1.231,3.393,0.516,0.275,3.649,0.861
"2019-07-14 22:30:00",3.638,0.713,1.239,2.972,1.394,3.277,4.15,0.518,0.956,3.775,0.388,0.182,3.605,1.904
"2019-07-14 22:45:00",3.657,0.693,1.239,1.707,2.277,0.517,4.159,1.487,0.645,2.968,0.556,0.221,3.679,1.779
"2019-07-14 23:00:00",3.492,0.774,1.147,2.27,2.324,3.065,4.075,0.39,0.745,2.939,0.531,0.12,3.579,0.633
"2019-07-14 23:15:00",3.391,0.677,1.237,3.065,1.986,0.991,4.057,1.553,1.115,2.947,0.417,0.169,3.593,1.265
"2019-07-14 23:30:00",3.398,0.612,1.151,1.202,1.992,3.539,4.029,0.289,0.838,2.933,0.431,0.16,3.471,1.576
"2019-07-14 23:45:00",3.237,0.393,1.385,2.857,2.851,0.84,3.956,1.327,0.524,2.923,0.368,0.079,3.496,1.118
"2019-07-15 00:00:00",0.502,0.243,1.436,1.605,2.779,2.836,0.464,0.364,1.057,2.918,0.509,0.161,3.489,0.82
"2019-07-15 00:15:00",2.607,0.203,1.031,1.461,1.517,0.605,3.898,1.435,0.634,2.922,0.491,0.307,3.461,1.402
"2019-07-15 00:30:00",2.992,0.208,1.011,2.223,2.457,0.605,3.96,0.344,1.338,2.906,0.478,0.216,3.493,1.349
"2019-07-15 00:45:00",0.527,0.202,0.999,1.976,2.401,0.535,3.911,0.807,1.216,2.897,0.456,0.146,3.423,0.502
"2019-07-15 01:00:00",2.788,0.243,0.637,0.878,2.54,0.527,0.494,0.79,1.15,2.896,0.425,0.188,3.491,1.228
"2019-07-15 01:15:00",0.75,0.202,0.357,1.941,1.38,0.538,2.144,0.972,0.562,2.909,0.539,0.169,3.369,1.262
"2019-07-15 01:30:00",1.995,0.209,0.358,1.023,2.35,0.504,3.617,0.604,0.799,2.908,0.531,0.079,3.487,0.967
"2019-07-15 01:45:00",1.638,0.25,0.877,2.063,2.339,0.492,1.1,0.738,1.029,2.891,0.522,0.099,1.533,0.394
"2019-07-15 02:00:00",0.482,0.416,0.935,0.572,2.267,0.411,3.175,0.663,0.693,2.884,0.497,0.19,2.69,1.247
"2019-07-15 02:15:00",3.067,0.326,0.358,2.395,1.521,0.405,1.146,0.209,0.459,2.891,0.506,0.203,3.373,1.227
"2019-07-15 02:30:00",0.776,0.374,0.357,0.665,2.389,0.405,3.09,1.119,0.845,2.237,0.498,0.15,3.436,0.778
"2019-07-15 02:45:00",0.502,0.303,0.493,2.193,2.186,0.405,1.109,0.258,0.865,2.146,0.728,0.132,1.571,0.508
"2019-07-15 03:00:00",3.086,0.363,0.99,0.737,1.303,0.432,3.143,1.225,0.414,1.057,0.637,0.188,2.656,1.208
"2019-07-15 03:15:00",0.475,0.337,0.525,1.986,2.22,1.9,0.274,0.277,0.808,2.477,0.503,0.132,1.355,1.181
"2019-07-15 03:30:00",0.258,0.315,0.358,0.693,2.181,2.003,0.577,0.291,0.81,1.664,0.556,0.078,2.923,0.329
"2019-07-15 03:45:00",2.488,0.338,0.357,1.851,1.263,2.28,3.595,1.106,0.264,5.724,0.481,0.109,1.581,0.964
"2019-07-15 04:00:00",2.328,0.341,0.762,0.66,2.154,1.258,0.456,0.479,0.767,4.606,0.386,0.201,2.593,1.106
"2019-07-15 04:15:00",0.35,0.339,0.699,1.943,2.065,2.776,3.036,0.262,0.862,4.968,0.351,0.196,1.356,0.739
"2019-07-15 04:30:00",0.957,0.301,0.356,0.595,1.251,0.688,0.849,1.101,0.214,5.38,0.509,0.147,3.086,0.69
"2019-07-15 04:45:00",2.7,0.336,0.592,1.703,2.047,0.525,3.104,0.177,1.004,4.2,0.56,0.183,1.166,0.992
"2019-07-15 05:00:00",0.511,0.268,0.724,0.619,1.889,3.118,1.086,0.208,0.826,5.056,0.443,0.2,2.865,0.9
"2019-07-15 05:15:00",0.373,0.23,1.025,1.104,1.233,0.577,3.232,0.328,0.5,5.252,0.59,0.116,1.388,0.72
"2019-07-15 05:30:00",0.461,1.101,0.569,1.289,2.035,0.646,0.323,1.35,0.789,2.375,0.663,0.076,2.542,1.182
"2019-07-15 05:45:00",0.403,0.79,1.664,0.603,1.994,3.1,0.275,0.237,0.838,1.328,0.412,0.112,1.471,1.294
"2019-07-15 06:00:00",0.397,0.491,1.202,1.663,1.47,0.686,3.615,0.355,0.314,1.294,0.603,0.189,2.436,1.18
"2019-07-15 06:15:00",0.368,0.971,1.091,0.796,2.043,0.671,1.881,0.33,0.628,1.3,0.483,0.155,1.476,3.759
"2019-07-15 06:30:00",0.402,0.372,0.98,1.939,1.946,3.702,0.295,1.164,0.824,1.076,1.007,0.226,1.384,0.684
"2019-07-15 06:45:00",0.563,0.251,0.907,0.884,1.329,0.816,0.24,0.419,0.403,1.116,0.445,1.012,0.578,1.283
"2019-07-15 07:00:00",3.055,0.121,0.866,2.572,1.333,0.748,1.073,1.073,0.52,2.849,-0.2,0.724,0.497,1.165
"2019-07-15 07:15:00",0.978,-0.643,0.788,0.873,1.357,0.729,1.573,0.405,0.749,1.356,-0.78,0.542,0.47,0.372
"2019-07-15 07:30:00",0.19,-3.294,0.535,1.845,1.331,0.788,0.196,1.253,0.422,1.168,-1.233,0.521,0.388,1.339
"2019-07-15 07:45:00",0.264,-3.843,0.305,0.855,1.342,0.627,0.123,0.488,0.591,0.458,-1.589,0.555,0.533,1.319
"2019-07-15 08:00:00",0.081,-4.699,0.214,1.333,2.09,1.722,0.156,0.427,0.734,0.361,-1.954,0.493,0.376,0.242
"2019-07-15 08:15:00",0.641,-5.285,0.056,1.675,1.839,2.59,0.1,1.285,0.423,0.186,-2.163,0.456,-0.046,0.89
"2019-07-15 08:30:00",1.122,-5.821,-0.135,1.034,2.064,2.604,-0.053,0.343,0.488,0.085,-2.372,0.561,-0.152,1.256
"2019-07-15 08:45:00",-0.935,-6.159,-0.402,2.424,1.888,3.059,-0.267,0.223,0.841,-0.029,-2.589,0.407,-0.44,2.897
"2019-07-15 09:00:00",-1.087,-6.717,-0.7,1.304,2.042,4.531,-0.638,1.072,0.477,-0.133,-2.925,1.743,2.097,1.965
"2019-07-15 09:15:00",-1.312,-7.357,-1.185,3.151,1.63,5.039,-0.934,0.362,0.469,-0.213,-3.049,5.649,-0.032,2.289
"2019-07-15 09:30:00",1.164,-7.896,-1.408,1.664,2.023,6.543,-1.101,0.527,0.753,-0.342,-3.29,3.925,-0.088,1.75
"2019-07-15 09:45:00",-1.801,-8.384,-1.7,3.377,3.064,4.34,-1.307,1.36,0.509,-0.64,-3.455,0.959,2.576,1.217
"2019-07-15 10:00:00",-2.034,-8.974,-1.944,2.14,0.639,5.525,-1.596,0.478,1.682,-0.902,-3.825,0.955,1.332,-0.09
"2019-07-15 10:15:00",-2.168,-8.42,-2.248,2.032,2.64,5.765,-1.688,1.804,1.182,-1.094,-3.959,0.267,1.022,0.602
"2019-07-15 10:30:00",-2.288,-9.106,-2.495,4.037,7.781,4.384,-1.678,0.483,0.338,-1.31,-4.004,0.167,0.141,0.067
"2019-07-15 10:45:00",-2.154,-8.934,-2.744,2.254,8.903,7.35,-2.101,0.766,0.842,-0.94,-4.05,0.896,0.605,-0.621
"2019-07-15 11:00:00",-2.46,-9.06,-3.039,5.07,9.684,2.541,-2.236,1.188,0.891,-1.31,-4.044,0.888,1.807,-1.435
"2019-07-15 11:15:00",-2.564,-9.135,-3.174,7.285,11.293,2.779,-2.28,0.318,0.532,-1.515,-4.374,0.237,-0.744,-0.492
"2019-07-15 11:30:00",-2.661,-9.474,-3.331,6.188,10.456,2.147,-2.401,1.219,0.916,-1.559,-4.183,0.373,2.032,-0.502
"2019-07-15 11:45:00",-2.964,-8.97,-3.416,4.655,10.677,1.524,-1.762,0.215,1.054,-1.796,-3.876,0.441,2.385,-2.012
"2019-07-15 12:00:00",-2.187,-9.028,-3.519,3.55,8.013,2.215,-2.292,1.364,0.711,-1.048,-3.995,0.345,0.155,-1.595
"2019-07-15 12:15:00",-1.932,-9.048,-3.486,5.48,11.357,0.369,-2.375,0.253,0.701,-0.582,-4.055,0.139,1.32,-0.776
"2019-07-15 12:30:00",-2.208,-8.034,-3.682,3.69,8.608,0.394,-1.715,1.367,1.115,-1.052,-4.081,0.144,2.48,-1.587
"2019-07-15 12:45:00",-2.119,-8.877,-3.752,3.834,9.823,0.339,-2.196,0.329,1.144,-0.761,-4.056,0.245,2.766,-1.712
"2019-07-15 13:00:00",-3.158,-9.578,-1.763,3.19,10.365,0.892,-2.803,1.684,0.765,-1.512,-4.105,0.134,0.683,-1.621
"2019-07-15 13:15:00",-3.029,-9.408,-1.072,2.091,8.207,3.885,-0.997,0.35,1.099,-0.783,-3.273,0.065,-1.773,-1.984
"2019-07-15 13:30:00",-3.061,-6.139,-2.059,2.307,3.354,3.928,-0.344,1.721,1.471,-0.526,-2.673,0.154,1.157,-2.132
"2019-07-15 13:45:00",-1.04,-8.02,-1.83,3.065,4.345,3.874,-0.803,0.44,0.916,-0.021,-2.855,0.16,1.489,0.824
"2019-07-15 14:00:00",1.735,-7.213,-0.816,3.508,4.224,1.588,-2.662,1.43,1.474,0.173,-2.936,0.064,-0.153,0.169
"2019-07-15 14:15:00",-0.713,-6.578,-2.142,1.538,3.254,2.913,-1.947,0.666,0.931,-0.588,-2.879,0.066,0.971,-3.077
"2019-07-15 14:30:00",-2.002,-7.475,-0.31,4.447,4.108,4.009,-1.452,1.483,1.502,0.233,-2.876,0.237,2,0.017
"2019-07-15 14:45:00",2.23,-6.863,-1.048,5.543,4.5,4.694,-1.029,0.533,0.985,0.301,-2.759,0.21,-0.277,0.191
"2019-07-15 15:00:00",0.316,-6.485,-1.672,3.564,4.44,4.472,-2.541,1.331,1.524,1.414,-2.504,0.07,-0.766,-0.106
"2019-07-15 15:15:00",-1.623,-5.357,-0.826,4.025,1.526,2.726,-1.982,0.412,1.307,-0.78,-2.62,0.091,-2.132,-0.778
"2019-07-15 15:30:00",-0.081,-6.916,-1.015,5.661,2.974,4.701,-2.376,1.515,0.986,-0.005,-2.154,0.193,-2.555,-3.484
"2019-07-15 15:45:00",-1.348,-5.624,-1.33,7.334,3.42,5.003,-1.356,0.635,1.488,0.176,-1.976,0.167,1.065,-1.567
"2019-07-15 16:00:00",-0.227,-5.241,-1.069,5.134,4.033,4.167,-0.118,1.721,1.003,2.39,-2.043,0.064,0.96,1.805
"2019-07-15 16:15:00",0.796,-3.976,-0.884,4.026,4.983,4.03,-0.317,0.878,1.503,2.783,-1.599,0.188,0.504,0.686
"2019-07-15 16:30:00",3.108,-3.865,-0.176,3.925,5.095,4.014,-0.236,1.303,1.034,2.518,-0.818,0.245,4.349,1.823
"2019-07-15 16:45:00",0.823,-2.686,-0.271,4.901,5.022,3.968,-0.033,1.095,1.473,2.553,-0.66,1.359,6.019,1.661
"2019-07-15 17:00:00",0.455,-2.497,0.163,2.672,4.785,3.727,0.023,1.039,1.484,2.622,-0.779,0.643,2.201,0.656
"2019-07-15 17:15:00",3.263,-1.762,0.401,3.387,3.181,3.79,-0.12,1.496,0.899,2.65,-0.279,0.459,4.12,1.952
"2019-07-15 17:30:00",0.687,-0.967,0.71,3.923,4.747,3.784,-0.212,0.427,1.373,2.591,0.135,1.42,1.109,1.619
"2019-07-15 17:45:00",2.286,-1.077,0.899,2.994,2.739,2.653,1.657,1.554,0.614,2.655,-0.091,0.453,3.209,0.395
"2019-07-15 18:00:00",0.31,-1.016,1.013,3.255,3.871,0.775,3.397,1.433,1.45,3.026,0.307,0.401,2.708,1.059
"2019-07-15 18:15:00",0.469,-0.723,0.46,3.271,3.132,6.497,3.582,0.872,1.284,2.426,0.297,0.179,0.835,0.412
"2019-07-15 18:30:00",2.404,-0.298,0.357,2.735,3.82,8.743,3.819,1.757,2.011,2.388,0.424,0.201,2.698,-0.865
"2019-07-15 18:45:00",0.098,0.039,0.312,3.815,5.463,5.761,3.969,1.456,1.6,2.417,0.511,0.261,0.573,-0.397
"2019-07-15 19:00:00",-0.351,1.323,0.456,2.168,4.041,3.863,4.028,0.844,1.762,2.544,0.59,0.281,2.673,-0.736
"2019-07-15 19:15:00",0.071,3.753,0.621,3.284,2.395,4.352,1.514,1.759,1.769,2.732,0.599,0.535,3.365,0.108
"2019-07-15 19:30:00",0.81,3.844,0.812,2.16,3.981,4.907,4.241,1.497,1.216,2.894,0.556,0.743,0.897,0.724
"2019-07-15 19:45:00",3.538,3.917,1.006,1.29,5.099,3.636,4.306,0.7,0.959,3.624,0.734,0.446,2.972,1.693
"2019-07-15 20:00:00",3.73,3.901,1.068,1.08,4.395,3.486,4.207,1.64,1.389,3.121,0.504,0.268,0.458,1.387
"2019-07-15 20:15:00",3.635,4.183,1.46,1.166,4.661,1.175,4.276,1.4,0.748,3.321,0.572,0.367,3.762,0.589
"2019-07-15 20:30:00",3.765,4.424,1.713,1.064,2.888,3.539,4.255,0.679,1.129,3.32,0.641,0.39,1.644,2.341
"2019-07-15 20:45:00",4.508,4.325,1.13,1.105,3.533,2.04,4.212,1.633,1.131,3.211,0.655,0.312,0.533,2.285
"2019-07-15 21:00:00",4.75,4.333,1.252,2.251,4.155,3.678,4.231,1.413,0.815,3.101,0.574,0.436,0.761,1.184
"2019-07-15 21:15:00",3.508,2.331,1.465,1.277,2.534,3.677,4.252,0.64,1.295,3.05,0.694,0.513,3.555,1.071
"2019-07-15 21:30:00",1.283,1.41,1.292,2.74,5.072,3.135,4.175,1.754,0.897,3.116,0.514,0.93,3.986,2.362
"2019-07-15 21:45:00",3.692,0.749,1.161,1.544,3.612,1.731,2.768,1.838,0.747,3.174,0.562,0.411,4.031,1.371
"2019-07-15 22:00:00",3.664,0.207,1.148,4.104,3.267,3.613,2.546,0.342,1.241,3.119,0.471,0.652,3.93,0.775
"2019-07-15 22:15:00",3.523,0.204,1.136,2.464,3.819,1.002,4.182,1.413,1.338,2.991,0.593,1.015,3.921,1.68
"2019-07-15 22:30:00",3.459,0.219,1.463,2.346,2.461,3.598,3.089,1.389,0.692,3.094,0.525,0.859,3.861,1.632
"2019-07-15 22:45:00",3.67,0.211,1.943,3.134,2.092,0.889,1.224,0.194,1.309,2.923,0.439,0.448,3.835,0.642
"2019-07-15 23:00:00",3.573,0.303,1.926,2.7,2.771,3.193,3.416,1.389,0.861,3.012,0.405,0.544,3.593,1.425
"2019-07-15 23:15:00",3.475,0.309,1.922,1.268,2.741,1.27,0.922,0.824,0.817,2.993,0.518,0.613,1.041,1.616
"2019-07-15 23:30:00",1.597,0.285,1.666,2.91,2.272,3.544,3.622,0.839,1.332,2.929,0.378,0.784,3.64,1.025
"2019-07-15 23:45:00",3.006,0.212,1.053,2.386,1.572,1.001,0.78,0.799,0.768,2.793,0.491,0.437,1.161,0.677
"2019-07-16 00:00:00",3.629,0.221,1.047,1.622,11.889,2.95,3.585,0.782,0.724,2.748,0.526,0.417,3.817,1.553
"2019-07-16 00:15:00",3.331,0.206,1.036,2.13,11.882,0.612,0.259,0.287,1.277,2.811,0.502,0.392,2.843,1.604
"2019-07-16 00:30:00",3.015,0.204,1.032,2.549,11.613,0.547,0.336,1.214,0.795,1.498,0.433,0.389,2.195,1.399
"2019-07-16 00:45:00",0.772,0.231,1.03,2.383,11.128,0.556,3.626,0.178,0.806,2.674,0.415,0.322,3.403,0.351
"2019-07-16 01:00:00",2.411,0.204,0.567,1.221,11.838,0.848,3.306,0.76,1.104,2.754,0.617,0.216,3.461,1.396
"2019-07-16 01:15:00",1,0.298,0.356,2.593,11.879,0.758,0.319,0.545,0.618,2.778,0.664,0.245,3.368,1.504
"2019-07-16 01:30:00",0.435,0.322,0.989,0.863,11.611,0.492,2.439,0.241,0.874,2.287,0.565,0.322,3.443,0.746
"2019-07-16 01:45:00",1.982,0.289,1.033,2.728,11.088,0.593,2.555,1.259,1.177,1.856,0.366,0.248,3.359,1.233
"2019-07-16 02:00:00",1.761,0.22,0.807,0.803,11.833,0.583,0.287,0.233,0.642,1.142,0.556,0.302,3.39,1.474
"2019-07-16 02:15:00",1.595,0.193,0.353,2.694,11.889,0.564,3.48,1.072,0.648,1.473,0.53,0.242,3.225,0.846
"2019-07-16 02:30:00",1.637,0.245,0.818,0.907,2.352,0.56,0.302,0.481,1.011,2.057,0.516,0.3,0.73,0.708
"2019-07-16 02:45:00",0.974,0.278,1.022,2.33,1.867,0.576,0.675,0.28,0.835,1.571,0.563,0.39,3.367,1.228
"2019-07-16 03:00:00",3.045,0.286,0.482,1.627,2.532,0.543,3.556,1.202,0.536,1.206,0.577,0.293,2.169,0.921
"2019-07-16 03:15:00",1.602,0.251,0.631,1.333,2.338,1.173,0.28,0.29,0.917,1.622,0.479,0.282,1.963,0.558
"2019-07-16 03:30:00",0.383,0.386,0.938,2.19,1.909,2.294,0.241,1.207,1.244,1.9,0.485,0.29,1.73,1.117
"2019-07-16 03:45:00",0.304,0.406,0.353,1.047,1.878,0.523,1.663,0.27,0.479,1.742,0.516,0.215,2.254,1.113
"2019-07-16 04:00:00",2.282,0.305,0.713,2.191,2.357,0.438,2.516,0.749,0.831,4.365,0.677,0.297,1.438,0.41
"2019-07-16 04:15:00",2.209,0.267,0.97,0.852,2.162,2.372,0.24,0.591,0.934,4.814,0.495,0.254,2.804,1.14
"2019-07-16 04:30:00",0.515,0.258,0.354,1.948,1.598,2.981,0.279,0.197,0.73,4.947,0.508,0.226,2.101,1.008
"2019-07-16 04:45:00",0.593,0.285,0.765,0.974,2.127,3.209,3.58,1.058,0.517,4.463,0.536,0.317,1.971,0.853
"2019-07-16 05:00:00",0.405,0.261,0.81,1.927,2.17,0.816,0.573,0.244,1.007,4.261,0.556,0.226,1.72,0.526
"2019-07-16 05:15:00",1.837,0.123,0.623,1.169,1.533,2.887,0.254,0.297,1.013,2.669,0.735,0.286,1.932,1.121
"2019-07-16 05:30:00",2.44,0.626,1.485,1.652,2.085,1.753,0.322,1.197,0.551,1.533,0.848,0.386,1.71,1.018
"2019-07-16 05:45:00",0.31,0.01,1.224,1.563,1.915,0.886,3.183,0.267,0.668,0.4,0.386,0.28,2.378,0.203
"2019-07-16 06:00:00",0.453,-0.662,1.199,1.279,1.633,1.199,0.239,0.322,0.909,0.331,0.181,0.359,0.873,1.073
"2019-07-16 06:15:00",0.372,-0.264,1.191,2.065,2.108,0.802,0.313,1.093,0.793,0.752,0.229,0.325,2.777,1.122
"2019-07-16 06:30:00",0.34,-0.569,1.181,0.946,1.882,0.816,0.291,0.198,0.519,1.494,-0.108,0.276,1.357,1.052
"2019-07-16 06:45:00",0.359,-1.867,1.091,2.23,1.525,0.829,2.205,0.197,0.865,1.089,0.062,0.779,2.731,1.375
"2019-07-16 07:00:00",0.303,-1.001,1.017,1.714,1.492,0.679,1.971,1.137,1.055,1.454,-0.095,0.765,1.644,1.218
"2019-07-16 07:15:00",0.341,-1.112,0.933,2.36,1.576,0.69,0.338,0.408,0.514,0.637,-0.346,0.895,0.774,0.989
"2019-07-16 07:30:00",2.37,-1.781,0.74,1.055,1.613,0.792,0.141,0.52,0.627,0.677,-0.4,0.785,0.121,0.691
"2019-07-16 07:45:00",0.94,-3.046,1.145,2.186,1.945,0.785,3.039,1.228,0.962,0.931,-0.511,0.71,0.09,3.362
"2019-07-16 08:00:00",-0.038,-4.502,1.136,1.192,2.46,1.734,0.082,0.787,0.783,0.126,-0.564,0.699,-0.006,3.347
"2019-07-16 08:15:00",0.645,-4.67,0.813,2.827,1.505,2.61,0.081,0.935,0.387,0.015,-1.391,0.443,0.473,2.694
"2019-07-16 08:30:00",1.126,-5.133,0.013,4.827,1.861,2.575,-0.204,1.317,0.782,-0.097,-1.601,0.537,0.166,2.988
"2019-07-16 08:45:00",-0.577,-5.703,0.304,2.878,1.298,2.577,-0.501,0.517,0.948,-0.106,-2.337,0.352,0.071,0.684
"2019-07-16 09:00:00",-0.354,-6.214,-0.278,2.831,2.817,2.423,-0.425,1.344,0.637,-0.063,-2.678,0.364,0.028,-0.388
"2019-07-16 09:15:00",1.172,-6.657,-0.878,1.769,1.181,3.245,-0.39,0.438,0.519,-0.449,-2.715,0.261,-1.092,0.139
"2019-07-16 09:30:00",0.014,-6.906,-1.049,4.179,2.518,5.461,-0.474,1.118,0.885,-0.704,-2.909,0.266,-1.095,-0.12
"2019-07-16 09:45:00",-1.05,-7.197,-1.617,2.425,2.852,2.683,-0.632,0.725,0.83,-0.364,-3.189,0.349,-0.467,-0.089
"2019-07-16 10:00:00",-1.355,-7.383,-2.541,4.128,1.368,8.715,-1.73,0.494,0.513,-0.433,-1.759,0.314,-0.758,0.116
"2019-07-16 10:15:00",-1.937,-7.444,-2.459,2.74,1.869,7.263,-1.342,1.38,0.805,-0.802,-2.043,0.241,-1.444,0.338
"2019-07-16 10:30:00",-1.979,-7.483,-1.624,4.831,1.256,8.703,-1.806,0.466,1.039,-0.976,-3.623,0.127,-1.368,-0.481
"2019-07-16 10:45:00",-1.442,-8.16,-2.555,2.835,1.439,4.008,-2.155,1.439,0.478,-1.012,-3.644,0.253,-1.39,-0.674
"2019-07-16 11:00:00",-1.617,-8.536,-3.103,4.579,1.696,4.865,-2.188,0.502,0.739,-0.941,-3.254,0.184,-0.645,-0.423
"2019-07-16 11:15:00",-3.031,-8.302,-3.604,3.307,0.502,3.991,-2.207,0.836,1.085,-1.681,-3.194,0.203,0.134,-1.079
"2019-07-16 11:30:00",-3.053,-8.47,-3.081,5.263,1.318,4.461,-2.201,0.93,0.899,-1.665,-1.249,0.39,-2.334,-1.832
"2019-07-16 11:45:00",-2.809,-8.404,-3.119,3.713,1.39,0.657,-2.648,0.489,0.669,-1.459,-1.949,0.352,-2.23,-1.068
"2019-07-16 12:00:00",-3.046,-5.362,-3.214,5.171,0.435,3.929,-2.149,1.421,1.264,-1.894,-2.03,0.348,-2.663,-1.955
"2019-07-16 12:15:00",-2.355,-6.511,-3.254,5.197,0.268,1.123,-2.556,0.326,0.571,-1.825,-2.718,0.298,-2.116,-2.309
"2019-07-16 12:30:00",-2.69,-6.945,-3.303,4.449,1.402,3.736,-2.699,1.636,1.287,-1.784,-1.422,0.288,-2.408,-2.315
"2019-07-16 12:45:00",-2.63,-6.303,-3.807,4.157,1.348,1.248,-2.746,0.331,1.097,-1.634,-4.032,0.351,-2.384,-1.428
"2019-07-16 13:00:00",-2.715,-3.75,-3.339,1.838,0.04,3.842,-2.469,1.416,0.754,-1.722,-3.613,0.346,-2.036,-1.127
"2019-07-16 13:15:00",-3.285,-1.827,-3.257,3.24,2.253,0.549,-2.393,0.215,1.55,-1.422,-3.559,0.291,-0.687,-2.44
"2019-07-16 13:30:00",-2.88,-1.591,-2.94,2.461,0.949,3.72,-2.094,1.517,0.739,-1.01,-1.897,0.307,-2.695,-2.679
"2019-07-16 13:45:00",-3.165,-0.219,-2.999,2.733,0.463,0.482,-1.987,0.21,1.512,-1.598,-2.573,0.413,-0.273,-1.433
"2019-07-16 14:00:00",-1.231,-4.908,-3.2,2.549,2.322,2.602,-2.184,1.67,1.053,-0.481,-2.849,0.419,0.952,-2.211
"2019-07-16 14:15:00",-0.19,-8.311,-3.189,2.567,3.58,4.851,-2.703,0.342,1.25,0.195,-2.697,0.308,1.468,-1.327
"2019-07-16 14:30:00",-2.619,-5.014,-3.16,3.042,3.564,5.069,-2.451,1.732,1.464,-1.228,-2.701,0.323,1.463,-0.948
"2019-07-16 14:45:00",0.4,-4.402,-2.123,3.146,3.523,5.046,-2.689,0.321,2.065,-0.058,-2.646,0.352,-1.302,-2.863
"2019-07-16 15:00:00",0.29,-6.421,-2.857,2.979,3.692,4.509,-2.038,1.978,1.621,-0.13,-2.734,0.354,2.721,-0.548
